"No.","Time","Source","Destination","Protocol","Length","Value","Info"
"39747","25493.445590","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004700010bf7aa0704f51300003daa040c50c7000000000000000000001aaa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39748","25493.528609","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004700010b57aa0704ef13000031","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39750","25493.616798","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004800010b19aa0704f413000089aa040c4ec700000000000000000000dcaa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39752","25493.746764","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060612004800010bf9aa0704eb130000c0aa081102c1d50000102a0000100e0000bb000000f1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39753","25493.833846","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060611004800010b19aa0704eb130000c0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39755","25493.922266","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004800010b19aa0704ea13000074aa040c4dc70000000000000000000043aa0507999999190145012a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39756","25494.008930","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004600010be3aa0704ed13000059","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39758","25494.140334","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004700010bf7aa0704ec130000edaa040c4ac70000000000000000000008aa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39760","25494.229101","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060611004700010bf7aa0704ef13000031aa081102c1d50000102a0000100e0000bc000000dc","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39761","25494.315658","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004700010b57aa0704ec130000ed","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39763","25494.449602","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060612004800010bf9aa0704f013000078aa040c4cc70000000000000000000036aa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39764","25494.534151","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004700010b57aa0704ef13000031","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39766","25494.622760","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060610004700010b57aa0704e613000046aa040c4bc7000000000000000000007daa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39768","25494.710201","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060610004700010b57aa0704f413000089aa081102c1d50000102a0000100e0000bc000000dc","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39769","25494.841877","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060612004800010bf9aa0704eb130000c0","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39771","25494.929154","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060612004800010bf9aa0704f013000078aa040c4cc70000000000000000000036aa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39772","25495.015406","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060611004700010bf7aa0704ed13000059","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39774","25495.146684","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060610004700010b57aa0704f013000078aa040c51c7000000000000000000006faa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39776","25495.235403","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060612004800010bf9aa0704ed13000059aa081102c1d50000102a0000100e0000bd00000068","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39777","25495.321727","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060612004800010bf9aa0704f013000078","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39779","25495.410440","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004700010bf7aa0704ed13000059aa040c50c7000000000000000000001aaa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39780","25495.542547","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004600010be3aa0704ed13000059","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39782","25495.629271","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004700010bf7aa0704e51300009aaa040c50c7000000000000000000001aaa0507999999190145012a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39784","25495.716753","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060612004800010bf9aa0704f1130000ccaa081102c1d50000102a0000100e0000bd00000068","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39785","25495.848062","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060611004700010bf7aa0704ec130000ed","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39787","25495.935583","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004700010bf7aa0704e51300009aaa040c4dc70000000000000000000043aa0507999999190145012a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39788","25496.021700","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004700010b57aa0704f013000078","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39790","25496.110315","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060611004700010bf7aa0704ed13000059aa040c46c70000000000000000000074aa0507999999190145012a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39792","25496.242307","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060611004800010b19aa0704f013000078aa081102c1d50000102a0000100e0000be000000b4","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39793","25496.327856","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004600010be3aa0704ec130000ed","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39795","25496.415175","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060612004800010bf9aa0704f013000078aa040c47c70000000000000000000001aa0507999999190145012a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39796","25496.546472","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004700010b57aa0704ec130000ed","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39798","25496.634032","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060610004700010b57aa0704f413000089aa040c48c700000000000000000000e2aa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39800","25496.721787","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060611004700010bf7aa0704ec130000edaa081102c1d50000102a0000100e0000be000000b4","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39801","25496.808875","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060612004800010bf9aa0704ea13010045","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39803","25496.940756","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060612004900010b4daa0704ef13000031aa040c46c70000000000000000000074aa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39804","25497.028112","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa060610004700010b57aa0704f1130000cc","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39806","25497.116573","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa060610004700010b57aa0704f413000089aa040c4ac70000000000000000000008aa0507999999190144011b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"39808","25497.246904","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa060612004800010bf9aa0704f1130000ccaa081102c1d50000102a0000100e0000bf00000000","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"40148","25586.293287","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40182","25601.210219","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8200a7","Sent Write Command, Handle: 0x0015 (Unknown)"
"40184","25603.331285","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","17","aa89010265","Sent Write Command, Handle: 0x0015 (Unknown)"
"40189","25608.394703","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","17","aa89010265","Sent Write Command, Handle: 0x0015 (Unknown)"
"40191","25608.938244","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8a000e","Sent Write Command, Handle: 0x0015 (Unknown)"
"40193","25610.532927","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8a000e","Sent Write Command, Handle: 0x0015 (Unknown)"
"40195","25613.875868","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","17","aa89010265","Sent Write Command, Handle: 0x0015 (Unknown)"
"40197","25626.249741","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40199","25640.385883","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40661","25821.003067","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8100f4","Sent Write Command, Handle: 0x0015 (Unknown)"
"40664","25822.250499","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8200a7","Sent Write Command, Handle: 0x0015 (Unknown)"
"40670","25837.230267","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa850030","Sent Write Command, Handle: 0x0015 (Unknown)"
"40672","25848.999476","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","19","aa8603008813c0","Sent Write Command, Handle: 0x0015 (Unknown)"
"40674","25857.143460","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40676","25859.649432","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40800","25870.010264","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8100f4","Sent Write Command, Handle: 0x0015 (Unknown)"
"40802","25872.363428","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8200a7","Sent Write Command, Handle: 0x0015 (Unknown)"
"40804","25878.402035","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40806","25879.413654","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"40994","25897.395308","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8100f4","Sent Write Command, Handle: 0x0015 (Unknown)"
"40997","25898.502402","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8200a7","Sent Write Command, Handle: 0x0015 (Unknown)"
"41001","25914.636254","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa840001","Sent Write Command, Handle: 0x0015 (Unknown)"
"41069","25919.482644","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8100f4","Sent Write Command, Handle: 0x0015 (Unknown)"
"41071","25920.292142","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8200a7","Sent Write Command, Handle: 0x0015 (Unknown)"
"41917","25991.563296","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8100f4","Sent Write Command, Handle: 0x0015 (Unknown)"
"41919","25991.634169","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa030e3a003f009ace0000190000000a02af","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41921","25993.166190","localhost (Mark's S22 Ultra)","98:da:b0:08:aa:88 (FNB58-052890)","ATT","16","aa8200a7","Sent Write Command, Handle: 0x0015 (Unknown)"
"41923","25993.340065","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067a0b7b0b0000c2aa0704d1134d0012","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41925","25993.473755","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606780b760b000004aa0704bd1363001baa040c99c50000da0300007e13000092aa050705d30700015201c7","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41926","25993.559223","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606720b720b0000f7aa0704cf136a009e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41928","25993.647680","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606790b7a0b000096aa0704d413500078aa040c51c6000021030000e50f000081aa050709aa09000152017a","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41930","25993.735669","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067f0b7e0b000086aa0704b1136800d3aa081102c4d50000112a0000100e00002800000031","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41931","25993.865657","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b760b0000a7aa0704e8134a001b","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41933","25993.953513","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606740b730b0000a2aa0704a6135d0039aa040c82c40000dc0300006d1300000caa05078ec3070001520195","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41934","25994.040779","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606760b780b0000fdaa0704ba135100c1","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41936","25994.172849","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067f0b7f0b000032aa0704fe134b0014aa040ceec70000f70200002e0f00008eaa0507c2480a00015201ea","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41938","25994.260508","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06066d0b6e0b0000e5aa0704a713710006aa081102c4d50000112a0000100e00002900000085","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41939","25994.346809","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067c0b7b0b000023aa0704ce13520016","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41941","25994.435390","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606750b750b00009baa0704b613730077aa040c25c500007f040000b31600007eaa050712b0060001520151","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41942","25994.566166","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606810b810b00003aaa0704cd134a0010","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41944","25994.654253","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606720b720b0000f7aa0704ca136a00dbaa040c98c50000e8030000c61300008faa05075fb6070001520107","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41946","25994.741227","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa0606760b770b000013aa0704ac135100ffaa081102c4d50000112a0000100e00002900000085","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41947","25994.871711","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa06067c0b7a0b000097aa0704ec134a00ea","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41949","25994.960499","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067c0b7b0b000023aa07048d13750027aa040c88c300009a0400000c1700000aaa0507bd7a060001520185","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41950","25995.047124","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606790b790b00004aaa0704ec134e002e","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41952","25995.135564","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067b0b7a0b0000d6aa0704a713610075aa040c8fc40000e9030000af130000abaa050773aa0700015201fd","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41954","25995.266667","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","25","aa06067d0b7e0b0000c6aa0704d3134b00dcaa081102c4d50000112a0000100e00002a00000059","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41955","25995.353050","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606830b810b00007aaa0704be13660032","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41957","25995.441036","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa06067a0b7a0b000076aa07049813730063aa040cf8c3000087040000b616000020aa0507df9a060001520144","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41958","25995.571583","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","30","aa0606790b780b0000feaa0704f113490098","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
"41960","25995.659898","98:da:b0:08:aa:88 (FNB58-052890)","localhost (Mark's S22 Ultra)","ATT","31","aa0606780b770b0000b0aa07049f136d0032aa040c37c40000e303000089130000f9aa0507a4b2070001520111","Rcvd Handle Value Notification, Handle: 0x0010 (Unknown: Unknown)"
